aun,school_name,school_number
103028302,Burchfield Primary Sch,4696
103028302,Marzolf Primary Sch,5101
103028302,Reserve Primary Sch,4843
103028302,Scott Primary Sch,458
103028302,Shaler Area El Sch,8001
103028302,Shaler Area HS,460
103028302,Shaler Area MS,8002
116496503,Shamokin Area El Sch,7009
116496503,Shamokin Area HS,7893
116496503,Shamokin Area Intermediate Sch,8283
116496503,Shamokin Area MS,7892
108567404,Shanksville-Stonycreek El Sch,7397
108567404,Shanksville-Stonycreek HS,6800
108567404,Shanksville-Stonycreek MS,7398
104435603,Case Avenue El Sch,3173
104435603,Musser El Sch,3170
104435603,Sharon HS,8093
104435603,Sharon MS,8092
104435603,West Hill El Sch,3171
104435703,Sharpsville Area El Sch,7705
104435703,Sharpsville Area MS,7387
104435703,Sharpsville Area SHS,3124
129547203,Shenandoah Valley El Sch,3938
129547203,Shenandoah Valley JSHS,3940
104376203,Shenango El Sch,2706
104376203,Shenango HS,2708
116496603,Chief Shikellamy Sch,7741
116496603,Oaklyn Sch,3567
116496603,Priestley Sch,3549
116496603,Shikellamy HS,3569
116496603,Shikellamy MS,8372
115218003,Grace B Luhrs Univ Elem,1724
115218003,James Burd El Sch,7925
115218003,Nancy Grayson El Sch,7924
115218003,Shippensburg Area MS,1729
115218003,Shippensburg Area SHS,5221
115218003,Shippensburg Intrm Sch,7921
104107503,Moraine El Sch,1169
104107503,Slippery Rock Area El Sch,1171
104107503,Slippery Rock Area HS,1172
104107503,Slippery Rock Area MS,6647
109427503,Smethport Area El Sch,3116
109427503,Smethport Area JSHS,3117
113367003,Bart-Colerain El Sch,2656
113367003,Clermont El Sch,7354
113367003,Providence El Sch,2654
113367003,Quarryville El Sch,2655
113367003,Smith MS,2657
113367003,Solanco HS,2658
113367003,Swift MS,5054
108567703,Eagle View El Sch,7481
108567703,Maple Ridge El Sch,4009
108567703,Somerset Area Jr-Sr HS,8274
108567807,Somerset County Technology Center,6660
123467103,E M Crouthamel El Sch,3357
123467103,Franconia El Sch,3266
123467103,Indian Crest MS,8062
123467103,Indian Valley MS,4722
123467103,Oak Ridge El Sch,7262
123467103,Salford Hills El Sch,8282
123467103,Souderton Area SHS,3354
123467103,Vernfield El Sch,7752
123467103,West Broad Street El Sch,4900
123463370,Souderton CS Collaborative,7638
103028653,South Allegheny El Sch,7751
103028653,South Allegheny HS,8459
103028653,South Allegheny MS,8460
112676203,Delta-Peach Bottom El Sch,4599
112676203,Fawn Area El Sch,4601
112676203,Kennard-Dale HS,4602
112676203,South Eastern Intrmd Sch,6832
112676203,South Eastern MS,7699
112676203,Stewartstown El Sch,4600
103028703,South Fayette Intermediate Sch,8263
103028703,South Fayette MS,7490
103028703,South Fayette Twp El Sch,468
103028703,South Fayette Twp HS,470
115218303,Boiling Springs HS,6328
115218303,Iron Forge El Sch,8402
115218303,W.G. Rice El Sch,1730
115218303,Yellow Breeches MS,7611
112289998,South Mountain Secure Trmnt Un,7527
103028753,South Park Elem Center,7682
103028753,South Park MS,6906
103028753,South Park SHS,467
127047404,South Side El Sch,6568
127047404,South Side HS,714
127047404,South Side MS,6937
112676403,Baresville El Sch,4603
112676403,Emory H Markle MS,6641
112676403,Manheim El Sch,4605
112676403,Park Hills El Sch,4606
112676403,South Western SHS,4608
112676403,West Manheim El Sch,4607
117416103,Central El Sch,3054
117416103,Rommelt El Sch,7719
117416103,South Williamsport Area JSHS,3056
125238402,Academy Park HS,6516
125238402,Darby Twp Sch,1861
125238402,Delcroft Sch,6505
125238402,Harris Sch,6501
125238402,Sharon Hill Sch,1943
125238402,Southeast Delco Kindergarten Center,7946
101306503,Bobtown El Sch,2271
101306503,Mapletown JSHS,2284
116197503,Hartman El Ctr,6900
116197503,Southern Columbia HS,1627
116197503,Southern Columbia MS,7668
111297504,Southern Fulton El Sch,7391
111297504,Southern Fulton JSHS,2253
111317503,Rockhill El Sch,2309
111317503,Shade Gap El Sch,2310
111317503,Southern Huntingdon Co HS/MS,2313
111317503,Spring Farms El Sch,2312
121395703,Hopewell El Sch,8072
121395703,Liberty Bell El Sch,8073
121395703,Southern Lehigh Intermediate Sch,8075
121395703,Southern Lehigh MS,4808
121395703,Southern Lehigh SHS,2839
117597003,Blossburg El Sch,4070
117597003,Liberty El Sch,4062
117597003,North Penn-Liberty JSHS,4064
117597003,North Penn-Mansfield JSHS,4068
117597003,Warren L Miller El Sch,4839
112676503,Friendship El Sch,4613
112676503,Shrewsbury El Sch,7556
112676503,Southern El Sch,6692
112676503,Southern MS,6286
112676503,Susquehannock HS,4614
107657503,Southmoreland El Sch,6932
107657503,Southmoreland MS,8102
107657503,Southmoreland Primary Center,7978
107657503,Southmoreland SHS,6191
108515107,Southwest Leadership Academy CS,7960
103023410,Spectrum CS,7648
108077503,Central HS,941
108077503,Martinsburg El Sch,936
108077503,Spring Cove El Sch,8076
108077503,Spring Cove MS,5130
112676703,New Salem El Sch,4617
112676703,Paradise El Sch,4620
112676703,Spring Grove Area HS,4623
112676703,Spring Grove Area Intrmd Sch,4622
112676703,Spring Grove Area MS,6725
112676703,Spring Grove El Sch,4618
125238502,Richardson MS,1949
125238502,Sabold El Sch,6518
125238502,Scenic Hills El Sch,6519
125238502,Springfield HS,1950
125238502,Springfield Literacy Center,8134
123467203,Springfield Twp El Sch-Enfield,3368
123467203,Springfield Twp El Sch-Erdenhm,3370
123467203,Springfield Twp HS,3376
123467203,Springfield Twp MS,3375
123467303,Brooke El Sch,7321
123467303,Evans El Sch,7940
123467303,Limerick El Sch,3358
123467303,Oaks El Sch,4809
123467303,Royersford El Sch,3364
123467303,Spring City El Sch,7458
123467303,Spring-Ford Intrmd Sch 5th/6th,3365
123467303,Spring-Ford MS 7th Grade Ctr,7817
123467303,Spring-Ford MS 8th Grade Ctr,7818
123467303,Spring-Ford SHS 9-12 Ctr,3367
123467303,Upper Providence El Sch,7763
110148002,Corl Street El Sch,1354
110148002,Easterly Parkway El Sch,1356
110148002,Ferguson Twp El Sch,1350
110148002,Gray's Woods El Sch,7735
110148002,Mount Nittany El Sch,1358
110148002,Mount Nittany MS,7426
110148002,Park Forest El Sch,6233
110148002,Park Forest MS,6234
110148002,Radio Park El Sch,1359
110148002,Spring Creek El Sch,1357
110148002,State College Area HS,1364
103028807,Steel Center for Career and Technical Ed,6113
103028833,Barrett El Sch,193
103028833,Park El Sch,259
103028833,Steel Valley MS,260
103028833,Steel Valley SHS,196
115228003,Steelton-Highspire El Sch,1799
115228003,Steelton-Highspire HS,1801
111315438,Stone Valley Community CS,8158
103028853,Sto-Rox JSHS,477
103028853,Sto-Rox Primary Ctr,7505
103028853,Sto-Rox Upper El Sch,8377
120456003,Arlington Heights El Sch,7123
120456003,B F Morey El Sch,3221
120456003,Chipperfield El Sch,6683
120456003,Hamilton Twp El Sch,8355
120456003,Stroudsburg HS,3224
120456003,Stroudsburg JHS,7593
120456003,Stroudsburg MS,7839
101833400,Sugar Valley Rural CS,7635
117576303,Sullivan Co El Sch,8180
117576303,Sullivan Co JSHS,4030
116606707,SUN Area Technical Institute,5355
119586503,Susquehanna Community El Sch,6885
119586503,Susquehanna Community JSHS,4054
119584707,Susquehanna County CTC,7106
115228303,Sara Lindemuth El Sch,4945
115228303,Susquehanna Twp HS,1806
115228303,Susquehanna Twp MS,1805
115228303,Thomas W Holtzman Jr El Sch,1802
115506003,Susquenita El Sch,6608
115506003,Susquenita HS,3589
115506003,Susquenita MS,7367
115223050,Sylvan Heights Science CS,7551
192518422,Tacony Academy CS,8126
129547603,Tamaqua Area MS,7662
129547603,Tamaqua Area SHS,5070
129547603,Tamaqua El Sch,7031
129547603,West Penn Twp El Sch,3948
126511530,TECH Freire CS,8359
102020003,The New Academy CS,7846
126515691,The Philadelphia CS for Arts and Science,8252
105620001,Tidioute Community CS,7833
106617203,Early Childhood Lc,7363
106617203,Hydetown El Sch,1666
106617203,Main Street El Sch,1663
106617203,Pleasantville El Sch,6168
106617203,Titusville MS,7601
106617203,Titusville SHS,1668
117086503,Morrow El Sch,4811
117086503,Towanda Area El Sch,7862
117086503,Towanda Area JSHS,5208
124157802,Beaumont El Sch,4690
124157802,Conestoga SHS,1423
124157802,Devon El Sch,1434
124157802,Hillside El Sch,1439
124157802,New Eagle El Sch,1440
124157802,Tredyffrin-Easttown MS,1421
124157802,Valley Forge El Sch,1438
124157802,Valley Forge MS,4689
101638003,Trinity East El Sch,4276
101638003,Trinity MS,6638
101638003,Trinity North El Sch,7402
101638003,Trinity SHS,6012
101638003,Trinity South El Sch,7424
101638003,Trinity West El Sch,7388
129547803,Hegins-Hubley El Sch,3955
129547803,Mahantongo El Sch,3954
129547803,Tri-Valley JSHS,3957
117086653,Troy Area JSHS,1000
117086653,Troy Intrmd Sch,8192
117086653,W R Croman Primary Sch,996
114068003,Bethel El Sch,6321
114068003,Penn Bernville El Sch,6322
114068003,Tulpehocken JSHS,4670
118667503,Tunkhannock Area Intermediate Sch,8445
118667503,Tunkhannock Area Primary Cntr,8443
118667503,Tunkhannock HS,5271
118667503,Tunkhannock STEM Academy,8444
108568404,Turkeyfoot Valley Area El Sch,6215
108568404,Turkeyfoot Valley Area JSHS,6216
111000000,Tuscarora IU 11,0
112286003,James Buchanan HS,6280
112286003,James Buchanan MS,6281
112286003,Mercersburg El Sch,6282
112286003,Montgomery El Sch,2221
112286003,Mountain View El Sch,2222
112286003,St Thomas El Sch,2226
108058003,Tussey Mountain EL,752
108058003,Tussey Mountain HS,753
108058003,Tussey Mountain MS,8411
114068103,Honey Brook El Ctr,872
114068103,Robeson El Ctr,868
114068103,Twin Valley El Ctr,5029
114068103,Twin Valley HS,873
114068103,Twin Valley MS,7328
108078003,Tyrone Area El Sch,7614
108078003,Tyrone Area HS,949
108078003,Tyrone Area MS,7518
104377003,Union Area HS,2712
104377003,Union Area MS,7083
104377003,Union Memorial El Sch,2709
105259103,Union City El Sch,6795
105259103,Union City HS,2075
105259103,Union City MS,7289
106169003,Sligo El Sch,8473
106169003,Union HS,1501
101268003,A J McMullen Sch,6933
101268003,Ben Franklin Sch,2182
101268003,Franklin Sch,6007
101268003,Lafayette El Sch,7933
101268003,Lafayette MS,7934
101268003,Marclay Sch,2137
101268003,Menallen Sch,2139
101268003,Uniontown Area SHS,2184
101268003,Wharton Sch,2185
124158503,Chadds Ford El Sch,1441
124158503,Charles F Patton MS,6719
124158503,Hillendale El Sch,7214
124158503,Pocopson El Sch,7736
124158503,Unionville El Sch,1442
124158503,Unionville HS,1443
128328003,United El Sch,6680
128328003,United JSHS,2358
126512674,Universal Alcorn CS,8287
126519434,Universal Audenried CS,8195
126517442,Universal Creighton CS,8251
126513210,Universal Institute CS,7580
126513415,Universal Vare CS,8196
112018523,Biglerville El Sch,7938
112018523,Biglerville HS,21
112018523,Upper Adams Intrmdt Sch,8480
112018523,Upper Adams MS,7437
122099007,Upper Bucks County Technical School,4699
125239452,Aronimink El Sch,1959
125239452,Beverly Hills MS,1970
125239452,Bywood El Sch,1960
125239452,Charles Kelly El Sch,7943
125239452,Drexel Hill MS,1971
125239452,Garrettford El Sch,1964
125239452,Highland Park El Sch,1965
125239452,Hillcrest El Sch,1966
125239452,Primos El Sch,7359
125239452,Stonehurst Hills El Sch,1968
125239452,Upper Darby Kdg Ctr,7480
125239452,Upper Darby SHS,1972
125239452,Walter M Senkow El Sch,7845
125239452,Westbrook Park El Sch,1969
115229003,Upper Dauphin Area El Sch,7263
115229003,Upper Dauphin Area HS,6340
115229003,Upper Dauphin Area MS,6339
123468303,Fitzwater El Sch,3385
123468303,Fort Washington El Sch,5251
123468303,Jarrettown El Sch,3382
123468303,Maple Glen El Sch,7652
123468303,Sandy Run MS,4943
123468303,Upper Dublin HS,5078
123468402,Bridgeport El Sch,6468
123468402,Caley El Sch,4832
123468402,Candlebrook El Sch,3389
123468402,Gulph EL Sch,8426
123468402,Roberts El Sch,3391
123468402,Upper Merion HS,3395
123468402,Upper Merion MS,3394
123468503,Upper Moreland El Sch,8492
123468503,Upper Moreland HS,3401
123468503,Upper Moreland MS,5249
123468603,Hereford El Sch,7073
123468603,Marlborough El Sch,7264
123468603,Upper Perkiomen 4th and 5th Grade Center,8468
123468603,Upper Perkiomen HS,5081
123468603,Upper Perkiomen MS,3406
103029203,Baker El Sch,5195
103029203,Boyce MS,5196
103029203,Eisenhower El Sch,490
103029203,Fort Couch MS,491
103029203,Streams El Sch,4859
103029203,Upper Saint Clair HS,492
103023090,Urban Academy of Greater Pittsburgh CS,7563
102023080,Urban Pathways 6-12 CS,7562
103028246,Urban Pathways K-5 College CS,8194
106618603,Rocky Grove JSHS,4126
106618603,Valley Grove El Sch,7920
119358403,Valley View El Ctr,6776
119358403,Valley View HS,6775
119358403,Valley View Intrmd Sch,7487
119358403,Valley View MS,7283
106619107,Venango Technology Center,5162
141019741,Vida CS,8128
125233517,Vision Academy CS,8338
119648303,Wallenpaupack Area HS,4310
119648303,Wallenpaupack Area MS,6956
119648303,Wallenpaupack North Intrmd Sch,7169
119648303,Wallenpaupack Pri Sch,7417
119648303,Wallenpaupack South El Sch,4305
125239603,Nether Providence El Sch,1905
125239603,Strath Haven HS,5287
125239603,Strath Haven MS,1908
125239603,Swarthmore-Rutledge Sch,1952
125239603,Wallingford El Sch,1906
105628007,Warren County AVTS,5356
105628302,Beaty-Warren MS,4148
105628302,Eisenhower El Sch,8335
105628302,Eisenhower M/HS,4143
105628302,Sheffield Area El Sch,8290
105628302,Sheffield M/HS,4146
105628302,Warren Area El Ctr,7843
105628302,Warren Area HS,4149
105628302,Youngsville El Sch,4133
105628302,Youngsville MS/HS,4135
116498003,Turbotville El Sch,8373
116498003,Warrior Run HS,5103
116498003,Warrior Run MS,3575
113369003,John Beck El Sch,2661
113369003,John R Bonfield El Sch,7420
113369003,Kissel Hill El Sch,4823
113369003,Lititz El Sch,2660
113369003,Warwick MS,5336
113369003,Warwick SHS,2663
101638803,Washington HS,4286
101638803,Washington Junior High School,6912
101638803,Washington Park El Sch,7456
105259703,Seneca HS,6148
105259703,Wattsburg Area El Ctr,7475
105259703,Wattsburg Area MS,6654
119648703,Damascus Area Sch,6424
119648703,Honesdale HS,4295
119648703,Lakeside Elementary School,7446
119648703,Preston Sch,6425
119648703,Stourbridge Primary Ctr,4291
119648703,Wayne Highlands MS,6865
112289003,Fairview Avenue El Sch,2233
112289003,Hooverville El Sch,2234
112289003,Mowrey El Sch,2238
112289003,Summitview El Sch,5330
112289003,Waynesboro Area MS,8408
112289003,Waynesboro Area SHS,2243
121139004,Weatherly Area El Sch,6446
121139004,Weatherly Area MS,6838
121139004,Weatherly Area SHS,1327
117598503,Charlotte Lappla El Sch,4075
117598503,Don Gill El Sch,5095
117598503,Rock L Butler MS,4079
117598503,Wellsboro Area HS,4080
103029403,Donaldson Elem Sch,7760
103029403,McKee El Sch,5366
103029403,West Allegheny MS,6895
103029403,West Allegheny SHS,509
103029403,Wilson El Sch,5367
110179003,West Branch Area El Sch,6599
110179003,West Branch Area HS,1566
110179003,West Branch MS,8456
124159002,E N Peirce MS,1452
124159002,East Bradford El Sch,1392
124159002,East Goshen El Sch,1395
124159002,Exton El Sch,1456
124159002,Fern Hill El Sch,1454
124159002,Glen Acres El Sch,4812
124159002,Greystone El Sch,8491
124159002,Hillsdale El Sch,6910
124159002,J R Fugett MS,5137
124159002,Mary C Howse El Sch,1457
124159002,Penn Wood El Sch,4813
124159002,Sarah W Starkweather El Sch,7324
124159002,Stetson MS,1451
124159002,West Chester Bayard Rustin HS,7894
124159002,West Chester East HS,6734
124159002,West Chester Henderson HS,1453
124159002,Westtown-Thornbury El Sch,1458
101308503,West Greene El Ctr,8353
101308503,West Greene JSHS,8442
103029553,Gill Hall El Sch,516
103029553,Jefferson Hills Intermediate Sch,7382
103029553,McClellan El Sch,519
103029553,Pleasant Hills MS,4867
103029553,Thomas Jefferson HS,523
104437503,Luther W Low El Sch,6803
104437503,Oakview El Sch,7307
104437503,West Middlesex Area JSHS,6129
103029603,Clara Barton El Sch,528
103029603,Homeville El Sch,8455
103029603,West Mifflin Area HS,536
103029603,West Mifflin Area MS,535
126513020,West Oak Lane CS,7548
115508003,Blain El Sch,6344
115508003,Carroll El Sch,3594
115508003,New Bloomfield El Sch,4920
115508003,West Perry MS,3597
115508003,West Perry SHS,3596
126510006,West Phila. Achievement CES,7722
115219002,Allen MS,1741
115219002,Cedar Cliff HS,1732
115219002,Crossroads MS,7395
115219002,Fairview El Sch,4588
115219002,Fishing Creek El Sch,4583
115219002,Highland El Sch,1736
115219002,Hillside El Sch,1716
115219002,New Cumberland MS,8276
115219002,Newberry El Sch,4585
115219002,Red Land SHS,4704
115219002,Red Mill El Sch,7332
115219002,Rossmoyne El Sch,1738
115219002,Washington Heights El Sch,1734
118408707,West Side CTC,5059
112678503,Lincolnway El Sch,4625
112678503,Trimmer El Sch,4629
112678503,Wallace El Sch,8350
112678503,West York Area HS,6705
112678503,West York Area MS,7286
101638907,Western Area CTC,6609
127049303,Fairview El Sch,715
127049303,Western Beaver Co JSHS,719
123469007,Western Montgomery CTC,4959
119648903,EverGreen El Sch,8173
119648903,Western Wayne HS,6704
119648903,Western Wayne MS,7341
119648903,Wilson El Sch,4311
103028425,Westinghouse Arts Academy CS,8392
108118503,Westmont Hilltop El Sch,1290
108118503,Westmont Hilltop JSHS,8379
107000000,Westmoreland IU 7,0
121397803,Clarence M Gockley El Sch,6983
121397803,George D Steckel El Sch,6841
121397803,Whitehall HS,2848
121397803,Whitehall-Coplay MS,5241
121397803,Zephyr El Sch,8048
118408607,Wilkes-Barre Area CTC,6632
118408852,Daniel J Flood El Sch,5152
118408852,Dodson El Sch,2995
118408852,Dr David W Kistler El Sch,6924
118408852,G A R MS,3008
118408852,Heights/Murray El Sch,6923
118408852,Solomon/Plains El Sch,7492
118408852,Solomon/Plains MS,7497
118408852,Wilkes-Barre Area HS,8495
118408852,Wilkes-Barre Area SD STEM Academy,8448
118408852,Wolfpack Early Learning Academy,8503
103029803,Kelly Primary Sch,5106
103029803,Turner Intermediate Sch,553
125239652,Aldan El Sch,6509
125239652,Ardmore Avenue Sch,1887
125239652,Bell Avenue School,7385
125239652,Colwyn El Sch,1856
125239652,East Lansdowne El Sch,1890
125239652,Park Lane El Sch,7020
125239652,Penn Wood 9th Grade Academy,8504
125239652,Penn Wood HS,8231
125239652,Penn Wood MS,7918
125239652,W B Evans Magnet Sch,1974
125239652,Walnut Street El Sch,8018
129548803,Williams Valley El Sch,7357
129548803,Williams Valley JSHS,3914
108079004,Williamsburg Community El Sch,950
108079004,Williamsburg Community JSHS,951
117417202,Cochran Primary Sch,3057
117417202,Curtin Intrmd Sch,3073
117417202,Hepburn-Lycoming Primary Sch,6367
117417202,Jackson Primary Sch,3058
117417202,Lycoming Valley Intrmd Sch,6861
117417202,Williamsport Area MS,8273
117417202,Williamsport Area SHS,6368
104378003,Wilmington Area El Sch,6963
104378003,Wilmington Area HS,2721
104378003,Wilmington Area MS,7352
120488603,Avona El Sch,3516
120488603,Williams Township El Sch,3520
120488603,Wilson Area HS,3522
120488603,Wilson Area Intermediate Sch,6785
120488603,Wilson Borough El Sch,7053
114069103,Cornwall Terrace El Sch,6773
114069103,Green Valley El Sch,8234
114069103,Shiloh Hills El Sch,8233
114069103,Spring Ridge El Sch,7436
114069103,Whitfield El Sch,883
114069103,Wilson HS,6980
114069103,Wilson Southern MS,6982
114069103,Wilson West MS,6981
108569103,Windber Area HS,4026
108569103,Windber Area MS,7145
108569103,Windber El Sch,7500
126510007,Wissahickon CS,7724
123469303,Blue Bell El Sch,6470
123469303,Lower Gwynedd El Sch,7491
123469303,Shady Grove El Sch,6835
123469303,Stony Creek El Sch,3414
123469303,Wissahickon MS,3245
123469303,Wissahickon SHS,3247
103029902,Dickson Prep STEAM Academy,8466
103029902,Edgewood El STEAM Academy,8088
103029902,Turtle Creek EL STEAM Academy,8465
103029902,Wilkins El STEAM Academy,8090
103029902,Woodland Hills HS,107
117089003,Wyalusing Valley El Sch,8175
117089003,Wyalusing Valley JSHS,1005
118409203,Wyoming Area Intermediate Ctr,7273
118409203,Wyoming Area Kindergarten Ctr,2875
118409203,Wyoming Area Primary Ctr,2874
118409203,Wyoming Area Sec Ctr,6390
118409302,Chester Street El Sch,6392
118409302,Dana El Ctr,2878
118409302,State El Ctr,8243
118409302,Third Avenue El Sch,2918
118409302,Wyoming Valley West MS,6986
118409302,Wyoming Valley West SHS,6391
114069353,West Reading El Ctr,885
114069353,Wyomissing Area JSHS,887
114069353,Wyomissing Hills El Ctr,886
189670676,York Academy Regional CS,8131
112679002,Davis Sch,8237
112679002,Devers Sch,8238
112679002,Edgar Fahs Smith STEAM Academy,8398
112679002,Ferguson Sch,8239
112679002,Goode Sch,8240
112679002,Hannah Penn,8291
112679002,Jackson Sch,8241
112679002,McKinley Sch,8242
112679002,William Penn SHS,4647
112679107,York Co School of Technology,5168
112679403,East York El Sch,4648
112679403,Indian Rock El Sch,6688
112679403,Valley View El Sch,4653
112679403,York Suburban MS,4657
112679403,York Suburban SHS,4658
112679403,Yorkshire El Sch,8179
107658903,H W Good El Sch,4512
107658903,Mendon El Sch,4507
107658903,West Newton El Sch,8003
107658903,Yough Intrmd/MS Sch,4508
107658903,Yough SHS,4735
126513250,Young Scholars CS,7584
110140001,Young Scholars of Central PA CS,7841
103020368,Young Scholars of Greater Allegheny CS,8337
103025206,Young Scholars of Western Pennsylvania C,8156
126512870,Youth Build Phila CS,7513
118409998,Youth Forestry Camp #2,7148
111319998,Youth Forestry Camp #3,7154
